f,omega,E_stor,E_loss,E_comp,tan_del,t,E_relax
Hz,rad/s,MPa,MPa,MPa,-,s,MPa
3193744243109298.5,2.0066886903193732e+16,7782.0946414698,23.82231993761796,7782.13110347803,0.003061170678993265,3.131121103881634e-16,7641.927516744298
4041148559600403.0,2.53912852538112e+16,7782.271844045022,18.841201194316444,7782.294651674296,0.0024210412552902135,2.4745440194826245e-16,7669.983903167279
5113396827562331.0,3.2128419816718344e+16,7782.3825488983075,14.906237222699572,7782.396824456143,0.0019153822276199637,1.9556471631729822e-16,7692.68172241522
6470147466865150.0,4.065313549909233e+16,7782.45170443288,11.799577297762092,7782.460649553883,0.0015161773880384068,1.5455598270691499e-16,7710.954620125522
8186888218284201.0,5.143973576464495e+16,7782.494903054389,9.34890704767204,7782.500518350804,0.0012012737771280623,1.2214653154377366e-16,7725.608336334899
1.0359136177641782e+16,6.508837222643134e+16,7782.521887641135,7.418139150095147,7782.525423048857,0.0009531793494696573,9.653314551055995e-17,7737.323757737475
1.3107752235735052e+16,8.235843625772085e+16,7782.538745358614,5.899978964353991,7782.540981759094,0.000758104669619878,7.629073101288463e-17,7746.667409912858
1.658566561218123e+16,1.0421081048425082e+17,7782.549279407983,4.71002263170438,7782.550704667905,0.0006052030591270051,6.029302793042908e-17,7754.105208632429
2.098638262700326e+16,1.318613309728358e+17,7782.55586650833,3.782094450447157,7782.556785501899,0.0004859707421726491,4.7649946051841067e-17,7760.016949636144
2.6554753126308724e+16,1.6684843467900416e+17,7782.55999292644,3.0645814845596813,7782.560596304976,0.00039377550412011936,3.765804167877068e-17,7764.710130507213
3.3600593591192948e+16,2.111187559646961e+17,7782.56258974495,2.5175700524224696,7782.562996947509,0.0003234885711988826,2.976137898534358e-17,7768.432409586116
4.251592490091605e+16,2.6713543465858643e+17,7782.564242919099,2.1106290120654263,7782.564529120062,0.0002711996902545025,2.352059851292225e-17,7771.382438920721
5.3796783835811144e+16,3.3801516177068486e+17,7782.5653254811505,1.8211185998013315,7782.565538551827,0.0002339997833155024,1.8588471813705814e-17,7773.719055668161
6.807082188195819e+16,4.277015878963584e+17,7782.566081708747,1.632931759678509,7782.56625301896,0.00020981919620526767,1.4690582137146852e-17,7775.568946557571
8.613222689719274e+16,5.411847425150998e+17,7782.566682243671,1.53559843940117,7782.566833740127,0.00019731259648628742,1.1610056259123523e-17,7777.032958720434
1.0898591063193456e+17,6.847786723721587e+17,7782.567262596138,1.5237032613163006,7782.567411754605,0.00019578414293177826,9.175497953833534e-18,7778.191247262739
1.379034206377782e+17,8.664727463610941e+17,7782.567953722152,1.5965842777292407,7782.568117490804,0.00020514877444348503,7.25145174336635e-18,7779.107444260955
1.7449368742556947e+17,1.0963761730279254e+18,7782.568911573144,1.7582960806091898,7782.569110196831,0.00022592746695689373,5.730866341090714e-18,7779.832016949575
2.2079254314763126e+17,1.3872804630400115e+18,7782.570352285239,2.017835181765414,7782.570613873543,0.00025927618902576397,4.529138465203318e-18,7780.404961528114
2.7937599250054426e+17,1.755371131258134e+18,7782.572600947444,2.3896400933415003,7782.572967817112,0.0003070501511351899,3.5794056284133e-18,7780.857957062129
3.535035380858702e+17,2.221128236537139e+18,7782.5761649505,2.894393686688724,7782.5767031729565,0.0003719068885857969,2.828826001048646e-18,7781.216083370807
4.472995346548391e+17,2.810465864051551e+18,7782.581848460375,3.5601719626735417,7782.582662767502,0.00045745384141097716,2.235638364282348e-18,7781.499188481882
5.6598266253798054e+17,3.5561739493770214e+18,7782.5909338289775,4.424002112603485,7782.59219123755,0.0005684484961651337,1.7668385733156527e-18,7781.722975471752
7.161562878458349e+17,4.4997426654372244e+18,7782.605470830263,5.533914455301026,7782.607438307956,0.0007110619285588247,1.3963432521244125e-18,7781.899865238075
9.061758646833348e+17,5.693670878699086e+18,7782.628738867038,6.951598157071964,7782.631843519009,0.0008932198091828736,1.1035385502674497e-18,7782.0396807533025
1.1466138211319461e+18,7.204387113945286e+18,7782.6659861357275,8.755799867866743,7782.670911440707,0.001125038628596497,8.72133216580969e-19,7782.150189334388
1.450847794616828e+18,9.115945546090359e+18,7782.725611747989,11.046636903967316,7782.733451425984,0.0014193789496179164,6.892521763553442e-19,7782.237532139423
1.8358049452661084e+18,1.1534702658943638e+19,7782.8210555217465,13.951029616884822,7782.83355941138,0.0017925414855821287,5.447201798745811e-19,7782.306564187411
2.322903759834848e+18,1.4595234773786536e+19,7782.973816666546,17.629483741401167,7782.993783218255,0.0022651346588946756,4.3049566550750993e-19,7782.361123444151
2.9392457468691876e+18,1.8467825690918568e+19,7783.218269205924,22.28445576707247,7783.25017091637,0.0028631415689882767,3.4022333827145124e-19,7782.4042437112275
3.7191233273921326e+18,2.33679410462591e+19,7783.609326676222,28.17047584789898,7783.66030386929,0.003619204750083264,2.6888056995442656e-19,7782.438323016424
4.705927818075639e+18,2.9568216523180544e+19,7784.234598713024,35.60600676563284,7784.316031323414,0.004574117893558812,2.1249794698485681e-19,7782.465256782999
5.954563664460958e+18,3.741362692720652e+19,7785.2335613935875,44.986529249522434,7785.363536358658,0.0057784431121768,1.6793841771620825e-19,7782.486543129956
7.534503248844458e+18,4.734068011003635e+19,7786.827506312564,56.79726068017702,7787.034643680912,0.007294018088128068,1.3272275118513841e-19,7782.503366126338
9.533652238142155e+18,5.990170366645456e+19,7789.365614682612,71.62166671734327,7789.69488120961,0.00919480099667418,1.0489159610827931e-19,7782.516661609376
1.2063240534373884e+19,7.57955756825512e+19,7793.394038293973,90.1375118856706,7793.915280984582,0.011565886626900534,8.289646526988553e-20,7782.527169214561
1.5264010953531531e+19,9.590660935185759e+19,7799.754978749939,113.08406004161002,7800.574705313062,0.014498411853923893,6.551357982147128e-20,7782.535473503829
1.9314049962415145e+19,1.2135375494597927e+20,7809.717694148353,141.17041988532648,7810.993505934087,0.018076251333784103,5.177577990871853e-20,7782.542036474718
2.4438696164874367e+19,1.535528566697647e+20,7825.124700818438,174.87613357093142,7827.0785255708,0.0223480315339436,4.091871322649756e-20,7782.547223260509
3.092307783200726e+19,1.9429542828683877e+20,7848.4892865087095,214.080154634407,7851.4084337175,0.02727660659515757,3.233830750718285e-20,7782.551323463618
3.912797704726905e+19,2.4584833048306097e+20,7882.890275196929,257.4773044694205,7887.094119706647,0.03266280456542169,2.5557160769950804e-20,7782.554637569873
4.950990312571425e+19,3.1107989587937244e+20,7931.399815403463,301.8769107001175,7937.142603040211,0.03806098768515571,2.0197979330737654e-20,7782.559344469487
6.2646492164836155e+19,3.936195191164396e+20,7995.796361876614,341.8004959989612,8003.098589900317,0.042747523890008195,1.596258570023025e-20,7782.591309347083
7.926864592309233e+19,4.980595913839948e+20,8074.759214668895,370.1597117047175,8083.239114801043,0.045841578908293906,1.2615328398194357e-20,7782.826563147885
1.0030119818915593e+20,6.302110147546123e+20,8162.676687017586,380.56119879922767,8171.543154313749,0.046622108579223186,9.969970629006055e-21,7783.9728210126
1.2691437126276817e+20,7.974265127881601e+20,8250.642263517602,370.3620641992619,8258.950648789518,0.04488887681349557,7.879328322318702e-21,7787.839553954363
1.6058888551508174e+20,1.0090097259647064e+21,8329.730414883905,342.1552836952228,8336.754705687494,0.04107639343091413,6.2270810136862475e-21,7797.52962365175
2.031983446349174e+20,1.276732853453327e+21,8394.286742698769,302.31121961483325,8399.72868562749,0.03601392576656727,4.921299933799564e-21,7816.676841164348
2.571134803628317e+20,1.6154916420935512e+21,8442.950856727935,257.9253425359765,8446.889643617069,0.03054919386750232,3.889333218113755e-21,7847.982330500046
3.253340567466802e+20,2.0441341652758708e+21,8477.479295132433,214.4982248909321,8480.192491204456,0.02530212312215164,3.0737636569621276e-21,7892.005487879633
4.116557728902088e+20,2.5865095038394166e+21,8500.938886424674,175.24260411310854,8502.744963893925,0.02061449993399636,2.4292140809275288e-21,7946.925986884784
5.208814504341406e+20,3.272794676150184e+21,8516.412280305138,141.4791257866392,8517.587362109385,0.016612526628592257,1.9198226375051887e-21,8009.229164947359
6.590882559510184e+20,4.141173645926057e+21,8526.419506494223,113.33746725960138,8527.172742604082,0.013292504218596903,1.5172474869197444e-21,8074.776259743166
8.339658261404647e+20,5.239961825495653e+21,8532.809516186053,90.34190857337882,8533.287754433219,0.010587592328412757,1.1990899011149292e-21,8139.738147926748
1.0552441086461131e+21,6.630294278933077e+21,8536.856611646324,71.78438801218373,8537.15841519717,0.00840876112575823,9.47648029310496e-22,8201.145641323687
1.3352347229690525e+21,8.389527192995156e+21,8539.406588596963,56.9253089053327,8539.596323958598,0.006666190245742311,7.489319913553339e-22,8257.059836058135
1.6895159620551408e+21,1.0615541869030245e+22,8541.008028284397,45.0859977864707,8541.127026711109,0.005278767756354277,5.918855000242744e-22,8306.485646201476
2.1377995471027335e+21,1.343219070405107e+22,8542.011704312312,35.68191516367854,8542.086229702805,0.004177226208395972,4.677707043933358e-22,8349.163685128986
2.7050273606373275e+21,1.6996188167875234e+22,8542.639932855209,28.22679165295373,8542.686566542136,0.0033042235040707706,3.696820278240703e-22,8385.338166748905
3.4227591785737125e+21,2.150583018082842e+22,8543.032841807868,22.324185439618027,8543.062009927316,0.0026131452205553976,2.9216195117084076e-22,8415.553810662663
4.330928612770215e+21,2.7212027026201484e+22,8543.27845259052,17.654774985634013,8543.296694460358,0.0020665105420133736,2.3089736391668773e-22,8440.501244196521
5.480064962305657e+21,3.443226365354856e+22,8543.431937749074,13.963258550197127,8543.443348412877,0.001634385180561994,1.824795886323334e-22,8460.911040770705
6.934104594229481e+21,4.356826410490914e+22,8543.527833763228,11.046468582831872,8543.534975099894,0.0012929633750565258,1.4421472684911528e-22,8477.487970079004
8.77394827514692e+21,5.51283428883568e+22,8543.587741532274,8.743217347755435,8543.592215286853,0.0010233660158077054,1.1397377425082382e-22,8490.87491448179
1.1101962378677854e+22,6.975568689856923e+22,8543.62516440296,6.925897621044786,8543.627971645146,0.0008106509225031969,9.00741657997846e-23,8501.63689323393
1.4047674409787377e+22,8.82641414516187e+22,8543.648541056968,5.493664112943219,8543.650307301337,0.0006430114823360438,7.118616013076686e-23,8510.257706866307
1.7774979737131353e+22,1.1168349151975857e+23,8543.66314417891,4.366961578031617,8543.66426023135,0.0005111345689005749,5.625885456910157e-23,8517.14384393266
2.2491260506102162e+22,1.413167575518896e+23,8543.672268083421,3.4831671289424544,8543.672978109062,0.0004076896935705873,4.446171435027785e-23,8522.632068943456
2.845892409635935e+22,1.7881269374038415e+23,8543.677971236842,2.7931398891504604,8543.678427810128,0.00032692476221059,3.5138362807184496e-23,8526.998439401574
3.60100031077676e+22,2.2625752243821663e+23,8543.68154042239,2.25850360172977,8543.681838937639,0.0002643478213746848,2.777006147450993e-23,8530.467425785679
4.556462919788687e+22,2.862910087032488e+23,8543.683780974972,1.8495196910162768,8543.683981165144,0.0002164780132821368,2.1946848193518854e-23,8533.220419013109
5.765440862994832e+22,3.6225333319781924e+23,8543.685198455194,1.5434367280295316,8543.685337867922,0.0001806523405507268,1.73447273810134e-23,8535.403293425483
7.295200011466765e+22,4.5837093524984325e+23,8543.68611270972,1.323226584451319,8543.686215178874,0.0001548777151916743,1.3707643360403783e-23,8537.132922069613
9.230854061637234e+22,5.7999166612798076e+23,8543.68673003711,1.1766380016258748,8543.686811060505,0.0001377201714909746,1.0833233775799013e-23,8538.502668870287
1.168010014438411e+23,7.33882336135804e+23,8543.687189736143,1.0955154310358974,8543.68725997245,0.00012822513356434466,8.56157042866459e-24,8539.586946897534
1.4779210945367906e+23,9.286052106364335e+23,8543.687595537425,1.0753454987170987,8543.687663211245,0.0001258643281009921,6.76626109266963e-24,8540.444958537213
1.870061672996026e+23,1.1749944027288308e+24,8543.688039009703,1.1150059779141341,8543.688111767411,0.00013050640107914967,5.3474172239351864e-24,8541.123738262926
2.366249912621211e+23,1.4867586684096573e+24,8543.688620221981,1.2167033502153641,8543.688706857105,0.0001424096083435859,4.226096299744819e-24,8541.660612055355
2.9940930450755992e+23,1.8812441429147592e+24,8543.689470323572,1.3860954813040607,8543.689582760984,0.00016223617280551345,3.339909565084176e-24,8542.085175471491
3.788523399305541e+23,2.3803994558422636e+24,8543.69078113668,1.632606190160959,8543.690937123303,0.0001910891009498534,2.6395508080623336e-24,8542.42087849972
4.793741988309882e+23,3.0119969227358507e+24,8543.692848437922,1.969949096170867,8543.69307554694,0.00023057349217920923,2.086053030051723e-24,8542.686291607659
6.065677792751059e+23,3.8111777585498953e+24,8543.696138692185,2.41688964029464,8543.696480543962,0.00028288572077712047,1.6486203754427498e-24,8542.896114782021
7.675099572566874e+23,4.8224072865492504e+24,8543.701394289574,2.998287166095828,8543.701920392094,0.0003509353882732628,1.3029146925654257e-24,8543.061980284696
9.711553343505185e+23,6.101948927780256e+24,8543.70980101217,3.7464740006346853,8543.710622439108,0.0004385067011745696,1.0297013923820663e-24,8543.193090395916
1.2288344594362485e+24,7.720994620485806e+24,8543.723255468369,4.703046157667033,8543.72454990645,0.0005504679888427883,8.137792623904519e-25,8543.296723503383
1.5548842448647598e+24,9.769625841699286e+24,8543.744792710242,5.921161026193915,8543.746844512147,0.0006930404839861336,6.43134692053541e-25,8543.378635366236
1.9674456525558254e+24,1.2361825616813115e+25,8543.779270189762,7.468461240080295,8543.782534430378,0.0008741402374636039,5.082732520214433e-25,8543.443377048316
2.489473032185445e+24,1.5641820378447399e+25,8543.83446152766,9.43076991131923,8543.839666415139,0.001103809999337579,4.0169143713202852e-25,8543.494546690197
3.1500112696519275e+24,1.9792104526927106e+25,8543.922804698459,11.916727426635942,8543.931115185735,0.0013947606619388831,3.174591816969908e-25,8543.534988803307
3.9858118046064794e+24,2.5043594167886382e+25,8544.064193463253,15.063556242092453,8544.077472304867,0.0017630434300361438,2.5088991879754103e-25,8543.566951971445
5.043377430041922e+24,3.1688474967000545e+25,8544.290427491907,19.044129992499272,8544.311650929934,0.0022288720349700813,1.9827982614255537e-25,8543.592213607075
6.381549643778963e+24,4.009645895882911e+25,8544.652288434672,24.0754493311065,8544.68620591256,0.002817604335251069,1.5670175048702275e-25,8543.612178624331
8.074782508529522e+24,5.073535481626342e+25,8545.230744530187,30.42841222599739,8545.284920090993,0.0035608649006318126,1.23842344848754e-25,8543.627957469227
1.021728517361249e+25,6.419709608210582e+25,8546.154572768222,38.43825710552758,8546.241014695086,0.004497725471524777,9.787335706187728e-26,8543.640427817587
1.29282635425349e+25,8.123067553780079e+25,8547.627769709714,48.51395574936182,8547.765444454773,0.005675721622001493,7.734990833919261e-26,8543.650283354165
1.6358552725620292e+25,1.0278381813233999e+26,8549.971417193456,61.14259013960576,8550.190035967275,0.007151204039893262,6.113010220236837e-26,8543.65807233485
2.0699009298229935e+25,1.3005571109581196e+26,8553.685687105984,76.88042826100194,8554.03118032962,0.008987988461733308,4.8311490931380686e-26,8543.664228069969
2.6191130298292727e+25,1.6456372506865895e+26,8559.536848507076,96.31466566903559,8560.078713176263,0.011252322102665456,3.818086461374235e-26,8543.669093020031
3.3140489789567013e+25,2.0822783851854255e+26,8568.667508662105,119.96743802295022,8569.507282229675,0.014000711067581346,3.0174569125252064e-26,8543.67293784165
4.193374058255121e+25,2.6347746270336607e+26,8582.707533499162,148.09837906546622,8583.98518961124,0.017255438157180995,2.3847145189239424e-26,8543.675976467615
5.3060127065420235e+25,3.333866107745303e+26,8603.81516782447,180.35583171972326,8605.705297540797,0.020962308952683764,1.884654363467797e-26,8543.678381799898
6.71387060893407e+25,4.218449316435941e+26,8634.496157302052,215.26680098633574,8637.179150976945,0.02493102053259797,1.4894537864183912e-26,8543.680480076353
8.495279044079949e+25,5.3377412470153774e+26,8676.975301833541,249.70928209169446,8680.567672346782,0.028778378801991994,1.1771243708549676e-26,8543.686418274903
1.0749353128841808e+26,6.754017764082376e+26,8731.992920647352,278.8058587786308,8736.442815764593,0.03192923554935285,9.30288537378942e-27,8543.737758206356
1.3601506447167482e+26,8.546078546435114e+26,8797.40385937803,296.8810895481442,8802.41177441335,0.03374644318865378,7.352126794809926e-27,8544.069342342744
1.7210428889526405e+26,1.0813631392893139e+27,8867.701738611044,299.63550493244065,8872.76256646043,0.03378953349635019,5.810430445510634e-27,8545.485631375388
2.177691594030205e+26,1.3682839827179077e+27,8935.508321190193,286.3596868666654,8940.095683398558,0.03204738628999708,4.592018460012156e-27,8549.775845575847
2.7555040662559303e+26,1.7313342662972867e+27,8994.42247277542,260.3399777821588,8998.189402474207,0.028944601898583642,3.6291000700962866e-27,8559.63903258466
3.4866289974059526e+26,2.190713608808737e+27,9041.139347988581,227.07322291445277,9043.990433338158,0.025115553933473072,2.868099820038205e-27,8577.832851619172
4.41174517374965e+26,2.771981245472425e+27,9075.571153734478,191.87871716289422,9077.599308660712,0.02114232965755975,2.266676701886831e-27,8605.994475789224
5.582324787806208e+26,3.5074781086648367e+27,9099.604216165118,158.4948645690192,9100.984425486331,0.01741777563110479,1.7913683599785476e-27,8643.909833463118
